Id,SalePrice
2735,138100.86328143527
2736,141133.63022458158
2737,121260.16690356274
2738,135920.5656748881
2739,158389.96856402225
2740,134765.53037607716
2741,146518.2588729124
2742,154152.3295761829
2743,152873.28617413738
2744,162497.47948092336
2745,135539.20793872594
2746,139932.1317191701
2747,143054.52993477945
2748,121538.43608949271
2749,130901.02868218037
2750,131531.25450186603
2751,137374.27494219047
2752,182403.7051012558
2753,144655.01676381132
2754,235020.5638142731
2755,132809.94921688596
2756,91412.8880323048
2757,64347.910802124046
2758,84070.48676884778
2759,155738.86483338632
2760,126303.34583947732
2761,148824.53384160358
2762,146823.38922798957
2763,181878.6338614147
2764,152260.0652646277
2765,292601.8238217797
2766,130818.75286988368
2767,88425.21036268277
2768,128548.22361863716
2769,132970.46036580688
2770,139286.3175461748
2771,110621.70084048252
2772,111572.78486052816
2773,164333.82408357807
2774,144436.80786109134
2775,113481.00585374082
2776,136431.88341745757
2777,145715.31665573205
2778,102250.13948471504
2779,120986.11094067237
2780,90608.1163470511
2781,95194.32008767518
2782,98225.05217158157
2783,95185.05795520719
2784,122550.7579926821
2785,134826.55294619812
2786,67304.7099688877
2787,122506.08459628769
2788,75626.50422880809
2789,172460.83642335518
2790,92213.57503599148
2791,112466.61491658517
2792,59943.74796516787
2793,165428.49086919124
2794,95999.63664148994
2795,121163.05317759948
2796,100839.17652340501
2797,205795.49274545317
2798,104740.53000847825
2799,110709.60150369904
2800,62562.09619823473
2801,103416.54056764419
2802,128011.97077136171
2803,165734.2350191841
2804,127636.8473714063
2805,97669.47785645036
2806,82807.77555295276
2807,163855.55175328293
2808,151043.43836171247
2809,136082.55090204123
2810,126399.5728228483
2811,159573.18335168352
2812,163153.5209904012
2813,150565.99479817983
2814,152270.8755056844
2815,97650.17259263963
2816,229872.40194413942
2817,154177.02792105195
2818,134039.50117217915
2819,165129.49948756438
2820,138462.20495002312
2821,106187.62780901983
2822,199210.12048127703
2823,331195.77534707513
2824,183315.39030260762
2825,149295.8094383826
2826,130903.3292451707
2827,136529.49848631676
2828,223897.9445487816
2829,208246.82127052834
2830,230215.3978743815
2831,174165.8311348796
2832,248766.97649239463
2833,313160.3218374587
2834,221619.07911555257
2835,219657.3949741578
2836,193298.46391566657
2837,151101.88758191548
2838,149238.79808919015
2839,176452.761131691
2840,202585.35970261504
2841,204072.88858253317
2842,230585.61136884204
2843,146133.20089769058
2844,167257.28277469872
2845,120347.45684499014
2846,212407.69009073143
2847,205218.34140163506
2848,213493.49801996737
2849,197848.73561780815
2850,279748.22839143785
2851,221449.3351419323
2852,234297.92143445578
2853,238200.58640521427
2854,138329.08998068207
2855,201364.86897264302
2856,200770.21692545776
2857,186613.9851766755
2858,202495.63401614348
2859,114278.33616968294
2860,130664.47755465329
2861,126708.5979417262
2862,195774.3479865947
2863,127492.36612302002
2864,242564.55660813762
2865,139679.3124234495
2866,142785.98648160105
2867,98048.00946745626
2868,97621.19231620489
2869,102176.29522504853
2870,123598.26887958735
2871,80440.4326437858
2872,48413.045806864044
2873,95659.78924225723
2874,143026.60171786745
2875,112230.4622741728
2876,162916.07125871797
2877,139671.41254127273
2878,161469.59867078764
2879,140728.17949458744
2880,100020.50508101805
2881,143600.0540831438
2882,173776.89999373906
2883,197745.89532295862
2884,198314.50928760902
2885,187661.42261484964
2886,235706.8849070722
2887,90217.58283161528
2888,135826.92561432402
2889,52048.85703339012
2890,76304.40406725493
2891,134480.78678999902
2892,49282.31257425965
2893,82375.06605498424
2894,61543.634163785944
2895,354179.60234579304
2896,292977.5524547845
2897,205761.39198852686
2898,146646.68913243874
2899,212626.2298261124
2900,159044.3078498754
2901,204608.53535539442
2902,188444.41040986995
2903,330983.6337333361
2904,361949.5402114393
2905,86265.48848005383
2906,203293.6762510403
2907,111283.27234399487
2908,133233.5682839452
2909,146710.94238577154
2910,79642.05360694714
2911,81685.48321189753
2912,144801.34840607215
2913,81245.53467571846
2914,78113.51596000459
2915,83999.0957603759
2916,81515.79040455817
2917,166220.6903974444
2918,118920.49210756943
2919,221565.36399904758
